ID,Predicted price
17729,378151.6844
17730,347541.90937
17731,342536.60474
17732,900650.20463
17733,278781.39604
17734,606521.71519
17735,862977.99742
17736,482515.7734
17737,484991.48929
17738,248294.97872
17739,804766.00039
17740,233124.52211
17741,367741.61647
17742,789361.65093
17743,492285.12792
17744,348084.95298
17745,549154.82618
17746,168284.72326
17747,422366.91921
17748,444271.62612
17749,319484.5243
17750,370919.84011
17751,238700.82593
17752,811672.5821
17753,580493.54622
17754,332278.66313
17755,300345.82106
17756,502194.36897
17757,223524.47833
17758,310683.63053
17759,253716.96059
17760,386118.94289
17761,1390691.6813
17762,330491.92896
17763,385968.67424
17764,841316.43538
17765,471404.56341
17766,268513.02111
17767,327584.64192
17768,449516.64661
17769,249227.20787
17770,319186.29499
17771,477101.08653
17772,283121.28172
17773,571879.27169
17774,526960.87515
17775,457777.6425
17776,584284.42199
17777,596807.73887
17778,635922.69856
17779,481046.63022
17780,341611.07355
17781,344840.26303
17782,2516380.3528
17783,419536.21153
17784,315503.949
17785,554808.3219
17786,333064.53762
17787,234283.51063
17788,764408.93177
17789,158996.9824
17790,379230.43501
17791,3289231.3554
17792,825919.61073
17793,262724.91182
17794,358291.20044
17795,730740.75561
17796,513678.96953
17797,509289.94423
17798,453255.16872
17799,195488.10989
17800,289958.82228
17801,887876.51878
17802,531893.85412
17803,692354.64339
17804,615062.29618
17805,306638.31678
17806,814293.824
17807,650576.92628
17808,492227.8511
17809,789752.05779
17810,420917.19141
17811,550347.60972
17812,499949.41143
17813,425080.68061
17814,563389.01687
17815,238667.92206
17816,516650.85089
17817,312080.2141
17818,692611.49676
17819,406542.84891
17820,332069.03904
17821,401484.4958
17822,316612.09216
17823,256942.54228
17824,510896.64033
17825,247131.5084
17826,575046.86401
17827,412585.913
17828,307141.89481
17829,213730.58802
17830,229269.46369
17831,1268655.9702
17832,217340.08792
17833,212343.25763
17834,457018.89422
17835,716551.43236
17836,991517.41519
17837,226311.05387
17838,294138.63185
17839,224182.7728
17840,259175.26502
17841,335719.79437
17842,275601.8908
17843,551291.65894
17844,523620.30087
17845,222416.53447
17846,251336.12426
17847,864456.14721
17848,514142.83094
17849,293297.76704
17850,653856.02113
17851,816854.3697
17852,1422190.4458
17853,1219946.2901
17854,650240.93977
17855,391798.85035
17856,1250103.4628
17857,611245.63931
17858,1536347.4361
17859,521770.91833
17860,419457.78496
17861,285029.90545
17862,331523.89995
17863,758609.44602
17864,315092.66546
17865,275808.66727
17866,264906.6435
17867,374924.28552
17868,240217.6925
17869,461986.61345
17870,586272.79668
17871,289190.82987
17872,505985.73927
17873,570122.33199
17874,267833.53487
17875,495145.20849
17876,546294.14667
17877,622303.47794
17878,497992.82625
17879,426667.11272
17880,836441.42722
17881,622973.73259
17882,301800.86133
17883,559212.865
17884,847619.75037
17885,262889.88982
17886,561027.25644
17887,432350.1009
17888,242955.38237
17889,720762.50642
17890,459575.84708
17891,210133.00252
17892,518693.55974
17893,1214227.2219
17894,214611.54211
17895,730131.53514
17896,310509.7532
17897,564500.36276
17898,358666.01752
17899,352586.64765
17900,213010.60673
17901,320458.81624
17902,623311.06064
17903,358427.55801
17904,302109.96831
17905,214033.6567
17906,220544.07456
17907,409321.16766
17908,1586468.2984
17909,680975.96942
17910,522415.54879
17911,291627.09786
17912,408858.12888
17913,308852.34547
17914,487060.15735
17915,506722.84444
17916,614205.93343
17917,590186.57661
17918,362511.45319
17919,774109.06238
17920,316057.35828
17921,606861.53189
17922,666209.86868
17923,265320.27452
17924,549310.5123
17925,526575.78095
17926,358145.06443
17927,386990.84963
17928,268800.40707
17929,546734.8654
17930,285081.25361
17931,419948.12506
17932,180916.13347
17933,632069.69225
17934,296653.76035
17935,839859.52383
17936,270783.9516
17937,215354.31051
17938,1436207.5236
17939,427532.64504
17940,716615.31472
17941,400869.6136
17942,463539.2133
17943,381676.98872
17944,667289.86217
17945,570970.18086
17946,454125.05659
17947,208083.77979
17948,1204201.5688
17949,278361.57673
17950,217590.26674
17951,283265.26587
17952,517842.13014
17953,340834.50003
17954,522892.35326
17955,368490.01857
17956,269581.88163
17957,458178.33997
17958,312315.50087
17959,331137.70052
17960,651866.07145
17961,328905.11586
17962,244694.10257
17963,218736.00939
17964,464441.27332
17965,553305.52299
17966,610959.12752
17967,299295.83264
17968,363584.69526
17969,686803.02852
17970,963156.80076
17971,310272.83671
17972,378746.056
17973,840222.61407
17974,814748.08185
17975,392034.11803
17976,518830.12907
17977,568825.26387
17978,748886.35633
17979,278757.14739
17980,582509.51989
17981,275999.03387
17982,830460.17081
17983,600458.70939
17984,305253.13208
17985,427692.76204
17986,807200.16765
17987,699141.95802
17988,428506.67042
17989,979310.81882
17990,771857.3279
17991,331604.92844
17992,420343.22537
17993,599542.63596
17994,936444.26922
17995,360110.37502
17996,845424.61752
17997,589184.5108
17998,558381.496
17999,472060.37731
18000,229687.3455
18001,222253.97877
18002,960688.0394
18003,452603.35724
18004,717715.98074
18005,732753.23938
18006,660584.02018
18007,874190.93547
18008,317873.19568
18009,232742.4858
18010,460483.01489
18011,654592.84109
18012,755359.82426
18013,432428.6361
18014,380359.87162
18015,255553.41896
18016,449832.16047
18017,473123.80763
18018,694459.05967
18019,448375.89773
18020,573856.76273
18021,337069.62569
18022,454522.21964
18023,368101.32383
18024,603575.60718
18025,609211.74351
18026,771666.38909
18027,215268.9702
18028,489148.11672
18029,315752.33806
18030,235702.55847
18031,260343.70777
18032,476461.68853
18033,601121.29406
18034,242293.40309
18035,465392.26933
18036,264673.92377
18037,522516.16715
18038,629455.692
18039,366253.93497
18040,204273.48895
18041,465818.25788
18042,796374.00129
18043,365141.75506
18044,400867.19815
18045,176460.42274
18046,523712.43965
18047,707597.22191
18048,1026777.8555
18049,751476.58935
18050,547360.09734
18051,450322.70483
18052,471649.66129
18053,483756.46599
18054,269017.69038
18055,611251.41033
18056,337915.56055
18057,425884.86911
18058,331152.64577
18059,367611.84278
18060,365077.60475
18061,335655.35375
18062,358831.01169
18063,211255.70342
18064,476395.60142
18065,452052.70022
18066,310065.15131
18067,729909.73398
18068,633571.78039
18069,285250.86391
18070,792022.16736
18071,232937.52721
18072,298610.45826
18073,204849.72151
18074,440214.52255
18075,307817.49328
18076,590223.07167
18077,340267.08855
18078,250044.7088
18079,361653.30392
18080,403639.8034
18081,781434.19706
18082,211658.46957
18083,847015.94091
18084,1262964.8771
18085,457001.65201
18086,441526.65266
18087,542682.98776
18088,387235.09345
18089,588512.03011
18090,229435.06825
18091,492980.30888
18092,648829.34836
18093,303508.08654
18094,333330.02672
18095,236440.41576
18096,266817.28492
18097,313454.85733
18098,619335.62714
18099,515687.00872
18100,1359210.3321
18101,467142.95825
18102,290589.85993
18103,447392.84855
18104,1008645.8866
18105,298169.75888
18106,399056.57038
18107,414278.37653
18108,304268.87792
18109,505220.24627
18110,354000.54399
18111,371145.79584
18112,539334.33826
18113,604218.44923
18114,556131.4485
18115,347054.43264
18116,319421.10731
18117,356384.70913
18118,1490350.7992
18119,698123.38739
18120,367628.58316
18121,241962.69982
18122,347614.49653
18123,501336.41255
18124,239348.12816
18125,350979.08157
18126,637329.92477
18127,248605.4176
18128,362419.99373
18129,483200.2878
18130,2200441.5675
18131,745499.53726
18132,1142121.7329
18133,1107925.976
18134,424761.07722
18135,646443.15242
18136,2429251.8422
18137,297903.15859
18138,547278.27831
18139,583114.84139
18140,610616.3107
18141,555398.41223
18142,238210.95796
18143,1433804.4427
18144,867875.53146
18145,273077.55583
18146,333788.56099
18147,851160.17421
18148,822572.24578
18149,243524.78887
18150,665720.41396
18151,259831.53119
18152,433828.9107
18153,690365.2078
18154,466928.73081
18155,221195.56328
18156,461377.0117
18157,351274.14875
18158,321547.6841
18159,707343.98885
18160,232948.28935
18161,496111.30261
18162,791652.17826
18163,384279.41657
18164,678086.97551
18165,481578.45793
18166,270679.00522
18167,327887.44422
18168,294962.17022
18169,1328155.6606
18170,1541511.2621
18171,222785.57337
18172,275915.52531
18173,521955.59508
18174,507276.5605
18175,816797.67018
18176,307313.41979
18177,247651.11759
18178,1249985.8287
18179,408749.50917
18180,261365.57129
18181,214962.74715
18182,233108.14221
18183,250694.45805
18184,307926.10098
18185,433866.42443
18186,387485.72115
18187,486761.35143
18188,291623.21583
18189,302933.68548
18190,321678.63267
18191,271792.96116
18192,649328.36318
18193,299380.57099
18194,494626.5697
18195,606728.1376
18196,598501.26711
18197,299217.01067
18198,221808.86843
18199,361282.79315
18200,223054.9833
18201,431393.08439
18202,493662.58979
18203,284911.22175
18204,267115.71389
18205,286973.47705
18206,633733.55499
18207,437529.31684
18208,935547.47834
18209,763960.94287
18210,236357.64839
18211,255633.91063
18212,459725.72235
18213,225520.00321
18214,846394.34533
18215,601766.97233
18216,389485.13138
18217,473760.55559
18218,350527.70795
18219,387365.85433
18220,235377.40026
18221,429152.78927
18222,327547.7121
18223,349646.49107
18224,401878.71976
18225,1169822.7605
18226,205070.47397
18227,345793.69841
18228,242672.5586
18229,277890.65097
18230,747551.60719
18231,1756613.7824
18232,800939.06765
18233,467116.5031
18234,886851.41603
18235,1113930.5299
18236,1002610.0441
18237,514659.96455
18238,274826.64019
18239,627299.70958
18240,725837.92764
18241,504549.66225
18242,731090.99856
18243,633885.23178
18244,579212.79788
18245,325808.7013
18246,811713.39859
18247,650181.60432
18248,384524.56614
18249,363002.3382
18250,244372.47651
18251,226517.40115
18252,380143.95886
18253,235064.97516
18254,395586.31059
18255,636467.77603
18256,332370.6777
18257,242228.02543
18258,633335.2533
18259,209231.69489
18260,437219.82975
18261,800127.97302
18262,244973.46017
18263,436233.25856
18264,279871.56263
18265,216201.1455
18266,1338825.5919
18267,831607.61322
18268,270513.02541
18269,270642.37726
18270,300436.98512
18271,555155.23428
18272,209673.77386
18273,401300.69356
18274,792702.65305
18275,532617.99969
18276,481919.88305
18277,365865.73077
18278,621739.99314
18279,314666.98394
18280,284781.35212
18281,292910.18809
18282,647502.96571
18283,204392.26918
18284,359005.39248
18285,463541.24294
18286,255613.29171
18287,721693.51691
18288,347192.48143
18289,629394.22876
18290,245907.24204
18291,652675.64095
18292,226057.24085
18293,457862.04356
18294,250679.03828
18295,321662.02209
18296,536909.9466
18297,741551.89455
18298,589563.95058
18299,521196.97646
18300,593606.8854
18301,1396650.9744
18302,258679.82016
18303,811929.85938
18304,313984.22906
18305,1034653.4858
18306,471059.06529
18307,393147.02442
18308,448274.54688
18309,375929.38094
18310,280291.04426
18311,792502.8362
18312,618424.04018
18313,599922.01673
18314,290322.34903
18315,649076.43416
18316,361504.51705
18317,680187.32896
18318,263324.67929
18319,822159.09699
18320,662415.28819
18321,588853.98542
18322,287698.3984
18323,505351.62199
18324,1187132.2139
18325,258268.01396
18326,386025.65399
18327,232835.73525
18328,408111.54622
18329,352011.53586
18330,313807.91027
18331,1471206.7427
18332,1188428.2472
18333,226526.24356
18334,300955.55072
18335,550209.3852
18336,306372.63976
18337,295360.54737
18338,307784.06823
18339,802770.88896
18340,402061.8276
18341,443449.98725
18342,278885.22946
18343,1106102.585
18344,232818.56753
18345,533030.40934
18346,281302.11734
18347,215603.12522
18348,1002266.7834
18349,512487.4033
18350,257537.81698
18351,524033.66083
18352,626485.66517
18353,339478.75511
18354,291770.76131
18355,339621.92738
18356,270053.19612
18357,267861.79345
18358,696293.0212
18359,762767.58118
18360,286627.29666
18361,590553.29767
18362,871923.77503
18363,194618.18773
18364,297521.27559
18365,200291.53692
18366,265564.43034
18367,323293.73224
18368,412960.30194
18369,1173243.3493
18370,353117.12271
18371,815886.00173
18372,588843.68674
18373,298044.12443
18374,298044.12443
18375,776182.16855
18376,2694426.6729
18377,1204656.8808
18378,561800.22546
18379,754135.16534
18380,389598.52537
18381,251185.38674
18382,259527.48605
18383,435401.45632
18384,404243.25578
18385,288259.55427
18386,617275.92392
18387,406523.56976
18388,443539.62891
18389,260749.51917
18390,339841.55538
18391,598185.93444
18392,338431.31009
18393,254241.72816
18394,694365.95266
18395,399352.47614
18396,468138.97442
18397,570537.33219
18398,335377.92726
18399,423394.60943
18400,493083.27271
18401,563173.12253
18402,696735.14897
18403,366305.00054
18404,623607.10341
18405,741345.09397
18406,325979.14471
18407,515286.10064
18408,516584.15631
18409,512270.5045
18410,564463.86295
18411,784841.34672
18412,465419.26626
18413,211090.40381
18414,373248.52105
18415,219906.41342
18416,652862.09654
18417,252091.47563
18418,582354.4539
18419,628168.77889
18420,297805.45146
18421,384907.79215
18422,244863.67811
18423,417247.45376
18424,270938.25598
18425,310936.64374
18426,590907.92928
18427,568557.17058
18428,244569.41372
18429,341592.04215
18430,356795.54992
18431,264611.45987
18432,626628.19192
18433,276044.84186
18434,774754.65938
18435,728504.30728
18436,432975.56122
18437,217659.24107
18438,1879810.416
18439,626433.41629
18440,377233.38799
18441,363543.16715
18442,305525.9241
18443,227239.98159
18444,317631.85021
18445,1124459.8209
18446,683753.47761
18447,271411.27206
18448,327772.5145
18449,218848.10888
18450,358265.5629
18451,1011187.4014
18452,754501.9313
18453,398192.21243
18454,677337.57617
18455,359424.11337
18456,923227.85928
18457,392745.91651
18458,546655.81883
18459,371149.26694
18460,351552.662
18461,1193274.5395
18462,572329.41183
18463,369066.71523
18464,747923.79951
18465,353707.45561
18466,662333.91143
18467,377756.5836
18468,327364.78117
18469,428922.85111
18470,391457.49029
18471,1019556.896
18472,390588.94833
18473,523414.10689
18474,256867.99469
18475,1030436.1305
18476,1309144.465
18477,383028.60389
18478,258790.94656
18479,280049.30088
18480,712525.84046
18481,521285.78274
18482,353305.57961
18483,440114.27201
18484,1478757.9437
18485,487523.34145
18486,360593.87192
18487,231462.53062
18488,353583.68961
18489,497645.34559
18490,343063.28912
18491,327881.95791
18492,1581156.3393
18493,409786.8261
18494,262768.58795
18495,505460.41185
18496,921317.68286
18497,492775.90389
18498,399530.67318
18499,229248.21162
18500,407937.67469
18501,601081.94913
18502,471354.6623
18503,307843.5854
18504,603961.71094
18505,758357.21723
18506,211876.21739
18507,936140.10564
18508,972278.20398
18509,1247232.3455
18510,664905.92699
18511,837000.51642
18512,247548.00164
18513,302672.89093
18514,352354.639
18515,376661.17283
18516,320400.83133
18517,550415.21883
18518,682045.45143
18519,465042.30247
18520,216676.54123
18521,635854.41119
18522,794845.62042
18523,1377209.5692
18524,280390.72676
18525,667197.3425
18526,514210.25274
18527,764456.48523
18528,435848.22032
18529,456834.08853
18530,510446.25469
18531,869612.56814
18532,569428.48039
18533,827308.20476
18534,312799.53177
18535,178192.84321
18536,552681.02809
18537,520519.15714
18538,799175.35265
18539,296229.7266
18540,407934.572
18541,335909.97611
18542,2354198.6147
18543,567834.72041
18544,799009.47451
18545,676274.95934
18546,937022.90616
18547,240139.99968
18548,1047708.5113
18549,241740.42532
18550,231230.0259
18551,481738.24501
18552,382077.46544
18553,305357.89326
18554,291082.95783
18555,450748.451
18556,847088.17527
18557,272848.96505
18558,604494.48534
18559,1593559.4517
18560,553236.48195
18561,559662.32628
18562,305019.4239
18563,810605.03587
18564,214748.83468
18565,397565.76443
18566,798980.95541
18567,348078.98388
18568,335917.27925
18569,567533.05697
18570,270895.84113
18571,344651.25496
18572,313195.67059
18573,275439.40393
18574,349486.43906
18575,349486.43906
18576,719713.43684
18577,324868.40634
18578,257965.35573
18579,931002.4709
18580,497278.90652
18581,302966.11862
18582,386343.37104
18583,800463.15562
18584,653787.18907
18585,401248.67198
18586,321352.83022
18587,658489.44974
18588,312621.64299
18589,327377.22163
18590,284966.57023
18591,385987.18309
18592,447613.69595
18593,296655.8834
18594,463909.37249
18595,816438.35522
18596,258589.79367
18597,321860.00312
18598,494815.77705
18599,1809701.2073
18600,608526.56101
18601,182311.66262
18602,474719.67343
18603,430858.42246
18604,790693.51732
18605,677274.45555
18606,704667.83804
18607,657862.96819
18608,279052.73462
18609,315957.84781
18610,410406.25184
18611,265764.94899
18612,366423.47176
18613,1530290.5724
18614,378197.58585
18615,466890.8318
18616,257458.38334
18617,291402.94521
18618,349185.91993
18619,719875.28727
18620,1052188.9449
18621,331380.33487
18622,444918.19122
18623,542786.12353
18624,462992.17243
18625,1263555.6594
18626,448160.58526
18627,214132.04367
18628,399206.05056
18629,332850.90769
18630,285559.83209
18631,328098.57873
18632,366231.38553
18633,1197187.2493
18634,502638.66414
18635,334780.72001
18636,358752.48962
18637,273075.26516
18638,224464.36196
18639,375704.88568
18640,722553.87576
18641,372370.85259
18642,1022707.9547
18643,471658.86748
18644,690656.08422
18645,241116.03352
18646,226843.40299
18647,176737.07995
18648,347745.73015
18649,762555.65604
18650,665423.37344
18651,708385.88753
18652,741555.72362
18653,584316.77559
18654,657112.12636
18655,240745.6921
18656,708885.74969
18657,330047.14153
18658,911252.10968
18659,456604.51074
18660,525034.77318
18661,552724.9859
18662,319243.88249
18663,245032.60269
18664,294395.28793
18665,343785.84837
18666,806072.41618
18667,331977.23997
18668,426445.52948
18669,680797.16456
18670,386995.1873
18671,896655.39781
18672,478648.79351
18673,605050.07433
18674,317804.55737
18675,402568.51502
18676,363108.70101
18677,518062.16524
18678,314648.87119
18679,383107.54199
18680,666040.99344
18681,720948.87654
18682,1083755.0328
18683,518832.38682
18684,236555.65819
18685,1141691.1051
18686,224998.45153
18687,514262.65087
18688,243648.24097
18689,343368.65462
18690,448051.92944
18691,341475.25179
18692,983400.69767
18693,238127.39778
18694,324652.46302
18695,357165.31825
18696,795428.14419
18697,831103.2425
18698,734983.96214
18699,747213.98169
18700,666648.38206
18701,418770.18566
18702,633479.54294
18703,381050.37478
18704,218687.83475
18705,441197.40143
18706,541276.53265
18707,702283.74826
18708,620911.62687
18709,509557.22584
18710,444600.34476
18711,370306.06113
18712,331819.81061
18713,284258.2275
18714,484001.04803
18715,256229.41373
18716,921023.74689
18717,753623.51518
18718,535400.97343
18719,350322.51171
18720,284409.47223
18721,578648.86345
18722,255090.90274
18723,410311.35669
18724,628814.19905
18725,616536.44588
18726,572619.81401
18727,583043.41214
18728,291878.12599
18729,329535.36731
18730,528144.43379
18731,433606.79071
18732,567439.506
18733,303829.07417
18734,709497.67917
18735,557577.20738
18736,363628.83802
18737,268594.52007
18738,356596.36268
18739,262739.50534
18740,425530.44275
18741,520678.22756
18742,529795.28297
18743,309011.14106
18744,223735.05604
18745,292339.89449
18746,433720.43749
18747,633904.72845
18748,299239.08446
18749,693800.49176
18750,397977.38971
18751,791141.54189
18752,258027.76566
18753,747148.41538
18754,673171.9855
18755,727281.33182
18756,525916.54627
18757,402489.2692
18758,859362.47273
18759,329070.14906
18760,280610.0167
18761,348014.18707
18762,416849.59845
18763,272268.99339
18764,603022.19461
18765,706162.9099
18766,558329.90184
18767,349903.97649
18768,776327.98922
18769,846383.67839
18770,346877.03512
18771,383872.12501
18772,624361.75705
18773,264017.67
18774,335521.6027
18775,564108.95385
18776,938037.65201
18777,252044.98769
18778,425813.82212
18779,489689.28839
18780,210785.7628
18781,440997.26958
18782,1215608.7974
18783,621122.82206
18784,813545.1218
18785,289621.84947
18786,638778.13749
18787,535236.40638
18788,210936.72142
18789,486384.4903
18790,311298.44099
18791,522594.60209
18792,227885.94107
18793,412886.52157
18794,348773.19543
18795,352205.83929
18796,622227.30542
18797,248466.68798
18798,616697.27104
18799,363163.65771
18800,222122.45845
18801,248477.45253
18802,562588.14096
18803,718655.56463
18804,494745.31253
18805,314618.09961
18806,383708.80356
18807,362392.76155
18808,486027.1867
18809,598675.79078
18810,543255.74557
18811,3137370.3976
18812,562765.42133
18813,215786.49312
18814,236484.7162
18815,716199.97786
18816,603389.286
18817,324112.88598
18818,304108.61711
18819,1035096.1412
18820,236357.52697
18821,407229.11443
18822,323164.2607
18823,576702.54456
18824,597000.05136
18825,1025556.35
18826,265965.50115
18827,687363.40553
18828,444048.88922
18829,198253.83162
18830,745569.65617
18831,710782.31858
18832,306244.67604
18833,460262.44712
18834,287441.6437
18835,293331.5102
18836,205068.10038
18837,388444.26144
18838,516938.79534
18839,494803.60399
18840,225409.75958
18841,486921.9955
18842,568161.27866
18843,823012.83697
18844,500169.52963
18845,442127.9456
18846,312471.75876
18847,226767.6909
18848,803068.11231
18849,227804.15973
18850,161156.96089
18851,643161.48448
18852,338291.64389
18853,647502.40707
18854,453447.91795
18855,212671.65295
18856,249531.4832
18857,408359.57242
18858,760156.70539
18859,328456.16876
18860,351222.67264
18861,829549.09762
18862,951878.26087
18863,667594.09076
18864,269101.25449
18865,477977.0257
18866,362883.77504
18867,580532.94165
18868,550338.1228
18869,793158.06646
18870,289603.47858
18871,466812.20957
18872,377004.15817
18873,1025342.2262
18874,433136.69317
18875,893717.46184
18876,391468.30593
18877,207634.6183
18878,233228.78692
18879,971284.68831
18880,273752.84737
18881,308044.80185
18882,313375.79852
18883,596973.31563
18884,362622.63867
18885,318766.60945
18886,525704.98595
18887,363852.23336
18888,210710.50085
18889,258497.0266
18890,492115.97059
18891,479878.04634
18892,560542.07733
18893,254985.03488
18894,1124248.6281
18895,218196.65074
18896,263980.11947
18897,413922.6929
18898,572436.92646
18899,312927.16416
18900,193326.82439
18901,261207.10631
18902,316015.4358
18903,1156969.9776
18904,339928.17353
18905,257456.79346
18906,299351.80602
18907,665271.66926
18908,537227.64253
18909,400668.6244
18910,484206.72954
18911,433308.2779
18912,636631.57187
18913,737296.38741
18914,1220375.7362
18915,408577.32035
18916,535760.99938
18917,296003.84803
18918,473935.1417
18919,747366.49731
18920,955795.63771
18921,573609.02683
18922,252855.91452
18923,189005.94653
18924,344693.70549
18925,328334.33555
18926,593001.87856
18927,310573.1184
18928,513333.86201
18929,611070.19254
18930,1112492.9781
18931,438669.1344
18932,633185.33314
18933,611797.83559
18934,537721.47872
18935,211960.55443
18936,620093.02613
18937,438183.77755
18938,823765.10109
18939,258675.89384
18940,229976.14722
18941,326206.29044
18942,341394.80843
18943,397547.52498
18944,394387.91986
18945,549127.18433
18946,347848.5954
18947,250158.09438
18948,514616.80977
18949,485884.84678
18950,211819.61186
18951,710335.9178
18952,312660.04015
18953,455082.25591
18954,600459.1914
18955,424195.67722
18956,576870.17301
18957,455643.81024
18958,386914.21574
18959,430268.16376
18960,364935.62683
18961,838760.74595
18962,454808.47252
18963,397949.35896
18964,588172.65333
18965,428480.08178
18966,654147.55114
18967,402199.26964
18968,235499.39693
18969,328946.52893
18970,528261.83387
18971,308274.77746
18972,442737.39188
18973,535442.53468
18974,403495.11536
18975,371294.98325
18976,221549.8393
18977,1186172.5966
18978,243500.63417
18979,475770.71611
18980,1024296.5484
18981,656723.3299
18982,430808.35088
18983,281607.06249
18984,325506.97388
18985,405442.25394
18986,319792.57167
18987,730493.79997
18988,220708.15534
18989,1117448.111
18990,207000.53924
18991,266584.41499
18992,481006.01912
18993,585998.66372
18994,298411.25959
18995,373216.42542
18996,820208.83868
18997,731446.51097
18998,356864.32905
18999,1058556.727
19000,211873.11117
19001,515318.98332
19002,595492.03274
19003,559573.34481
19004,271268.79535
19005,559105.43946
19006,787478.25772
19007,305975.17642
19008,292480.76481
19009,224280.02962
19010,216179.80818
19011,233101.28922
19012,1080119.2147
19013,435866.33574
19014,543136.75298
19015,583429.32285
19016,582448.71178
19017,1114992.9433
19018,283179.46485
19019,289270.13915
19020,382091.31768
19021,582519.07112
19022,264997.91015
19023,425480.72565
19024,242955.62121
19025,272970.11693
19026,272970.11693
19027,369122.47383
19028,515767.16543
19029,376336.3766
19030,2736319.0489
19031,695161.77652
19032,775555.18841
19033,647463.99496
19034,331076.74237
19035,570229.18367
19036,344111.17682
19037,320501.6845
19038,207999.73053
19039,3298465.8704
19040,758242.8551
19041,243609.33894
19042,866698.35039
19043,411995.1406
19044,677625.89959
19045,231100.54911
19046,1474494.2088
19047,351931.82889
19048,451423.0764
19049,1027381.9299
19050,532086.75369
19051,240153.24935
19052,240793.00593
19053,620643.39657
19054,291130.3661
19055,417544.14241
19056,333997.88773
19057,523468.72209
19058,627820.54418
19059,554840.52488
19060,309577.63719
19061,549752.03909
19062,221518.62497
19063,274036.60069
19064,675747.53065
19065,597436.25628
19066,583856.39022
19067,231452.24549
19068,591522.62421
19069,495058.82593
19070,245636.48481
19071,290003.16495
19072,738512.79673
19073,731565.6927
19074,510291.89533
19075,780114.2304
19076,523926.16819
19077,283483.21392
19078,245825.67535
19079,356611.09415
19080,285424.73212
19081,386216.93908
19082,585022.2442
19083,386011.64509
19084,248571.19111
19085,527351.35888
19086,366585.66838
19087,623765.92938
19088,1609506.735
19089,275843.90254
19090,535462.23905
19091,354741.43237
19092,1145647.9794
19093,280639.50002
19094,247563.36302
19095,367871.5384
19096,210791.0864
19097,265868.00942
19098,1065610.7338
19099,663077.87927
19100,332279.36961
19101,749015.21233
19102,482425.19932
19103,429248.7803
19104,517422.99065
19105,603204.33291
19106,274616.22497
19107,443848.81174
19108,841689.37112
19109,234554.28439
19110,365494.18725
19111,433054.76931
19112,952599.42637
19113,325177.83026
19114,353906.94973
19115,328488.40998
19116,180606.47546
19117,311092.9374
19118,134557.17021
19119,430757.09298
19120,625440.96515
19121,539730.79135
19122,448882.37217
19123,573859.03591
19124,913249.32065
19125,494993.89973
19126,882666.50375
19127,606934.58033
19128,272382.70313
19129,746603.17851
19130,338444.73315
19131,586245.58569
19132,224011.25081
19133,239909.06303
19134,442949.77721
19135,1239886.7691
19136,227962.71288
19137,212413.21615
19138,1127468.7993
19139,563983.92279
19140,277612.68903
19141,1301441.7657
19142,1038950.042
19143,864230.40848
19144,603615.67314
19145,230920.09973
19146,2250290.8597
19147,508232.56386
19148,207339.71073
19149,371211.81469
19150,368138.26135
19151,842462.31189
19152,598499.82209
19153,214986.6756
19154,380769.9634
19155,198751.12033
19156,228689.43981
19157,323033.09182
19158,422859.76674
19159,617877.5801
19160,918683.9708
19161,477956.91325
19162,615259.44207
19163,1148992.528
19164,264960.93406
19165,678564.85954
19166,333308.53949
19167,839689.37672
19168,411873.68315
19169,775482.37349
19170,322178.55241
19171,480078.36933
19172,535527.36304
19173,261683.87526
19174,454836.00446
19175,318375.77338
19176,603796.53072
19177,520500.94877
19178,316309.34504
19179,222372.67618
19180,277001.93937
19181,325958.44661
19182,298114.19912
19183,362412.03864
19184,380216.53327
19185,304368.00232
19186,414859.95175
19187,328506.6247
19188,311961.42109
19189,301070.47398
19190,256786.15422
19191,212667.44382
19192,422927.54054
19193,569841.53446
19194,372798.41772
19195,232644.00802
19196,844663.91894
19197,1709258.9608
19198,311451.58061
19199,837538.66375
19200,404184.5665
19201,588528.76564
19202,682709.23205
19203,518700.29839
19204,274687.74047
19205,388459.79701
19206,501645.7973
19207,334458.69887
19208,300676.72231
19209,363987.7698
19210,727292.12544
19211,788290.69195
19212,732111.55562
19213,722295.33467
19214,323025.04764
19215,-19676.05841
19216,421722.88801
19217,353962.79976
19218,879415.03216
19219,769829.68254
19220,240611.50433
19221,374774.11717
19222,789088.50734
19223,285764.7491
19224,386582.92715
19225,1527480.4576
19226,229816.32769
19227,237323.97441
19228,513652.21652
19229,529568.78996
19230,385042.0358
19231,508975.16608
19232,286428.12736
19233,474721.46051
19234,241536.44474
19235,473730.12668
19236,754952.48887
19237,307128.11247
19238,484983.89127
19239,598431.13341
19240,357915.63433
19241,384605.84813
19242,773028.40774
19243,614350.76075
19244,295796.32868
19245,227474.99661
19246,624292.93377
19247,513720.07072
19248,399830.15039
19249,480860.16747
19250,411239.08555
19251,338077.63379
19252,471387.69449
19253,317881.8174
19254,208320.148
19255,433030.21398
19256,225741.66187
19257,933272.32922
19258,689811.31599
19259,583758.88517
19260,954917.82922
19261,855113.68662
19262,250759.5225
19263,617370.41737
19264,466831.96393
19265,874417.79842
19266,288939.82974
19267,339012.80403
19268,533164.44949
19269,258407.27837
19270,591548.79466
19271,855438.91332
19272,250118.57511
19273,479243.04412
19274,397869.39868
19275,296066.07218
